date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc
1939年,吉安·弗朗切斯科·马利皮耶罗,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1939年，吉安·弗朗切斯科·马利皮耶罗任威尼斯音乐学院院长。
1973年8月1日,吉安·弗朗切斯科·马利皮耶罗,Asolo,administrative,45.8007265,11.914244400000001,45.7554609,45.82392700000001,11.8746791,11.9483929,Asolo-TV-VEN-31011-意大利,1973年8月1日，吉安·弗朗切斯科·马利皮耶罗在Asolo逝世。
1835年10月9日,卡米尔·圣桑,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1835年10月9日，卡米尔·圣桑在巴黎出生。
1848年,卡米尔·圣桑,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1848年，卡米尔·圣桑进入巴黎国立高等音乐舞蹈学院，并进修管风琴及师随雅克·弗洛蒙塔尔·阿莱维学习作曲。
1848年,雅克·弗洛蒙塔尔·阿莱维,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1848年，卡米尔·圣桑进入巴黎国立高等音乐舞蹈学院，并进修管风琴及师随雅克·弗洛蒙塔尔·阿莱维学习作曲。
1888年,卡米尔·圣桑,Canary Islands,archipelago,28.2935785,-16.6214471211441,27.637738899999995,29.4160647,-18.160873300000002,-13.3320145,Canarias-Mirador de La Fortaleza-劳罗塔瓦-Santa Cruz de Tenerife-Canarias-西班牙,1888年，卡米尔·圣桑的母亲逝世，为免睹物思人，卡米尔·圣桑易名为Sannois及离开法国往Canary Islands。
1921年12月16日,卡米尔·圣桑,阿尔及尔,city,36.775348,3.0600650000000003,36.615348,36.935348,2.900065,3.220065,阿尔及尔-Sidi M'Hamed-阿尔及尔-16007-阿尔及利亚,1921年12月16日，卡米尔·圣桑在阿尔及尔逝世。
1566年3月8日,卡洛·杰苏阿尔多,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1566年3月8日，卡洛·杰苏阿尔多在那不勒斯出生。
1613年9月8日,卡洛·杰苏阿尔多,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1613年9月8日，卡洛·杰苏阿尔多在那不勒斯逝世。
1791年2月21日,卡尔·车尔尼,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1791年2月21日，卡尔·车尔尼在维也纳出生。
1857年7月15日,卡尔·车尔尼,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1857年7月15日，卡尔·车尔尼在维也纳逝世。
1714年3月8日,卡尔·菲利普·埃马努埃尔·巴赫,Weimar,town,50.9802813,11.3290855,50.9402813,51.02028129999999,11.2890855,11.3690855,Weimar-图林根-99423-德国,1714年3月8日，卡尔·菲利普·埃马努埃尔·巴赫在Weimar出生。
1740年,卡尔·菲利普·埃马努埃尔·巴赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,早年从其父学习音乐，1740年，卡尔·菲利普·埃马努埃尔·巴赫到柏林任腓特烈2世的大键琴师。
1767年,卡尔·菲利普·埃马努埃尔·巴赫,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1767年，卡尔·菲利普·埃马努埃尔·巴赫迁居汉堡任职。
1788年12月14日,卡尔·菲利普·埃马努埃尔·巴赫,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1788年12月14日，卡尔·菲利普·埃马努埃尔·巴赫在汉堡逝世。
1830年5月18日,卡尔·戈德马克,Keszthely,administrative,46.7675081,17.2462801,46.6693888,46.8283197,17.1872595,17.2975336,Keszthely-Keszthelyi járás-Zala megye-Nyugat-Dunántúl-Dunántúl-匈牙利,1830年5月18日，卡尔·戈德马克在Keszthely出生。
1915年1月2日,卡尔·戈德马克,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1915年1月2日，卡尔·戈德马克在维也纳逝世。
1895年7月10日,卡尔·奥尔夫,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1895年7月10日，卡尔·奥尔夫在慕尼黑出生。
1920年,卡尔·奥尔夫,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1920年，卡尔·奥尔夫随杰克·卡明斯基深造又回到慕尼黑。
1924年,卡尔·奥尔夫,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1924年与舞蹈家歌特在慕尼黑创办冈特学校，从此开始了卡尔·奥尔夫长达半个世纪的儿童音乐教育事业。
1982年3月29日,卡尔·奥尔夫,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1982年3月29日，卡尔·奥尔夫在慕尼黑逝世。
1796年11月30日,卡尔·勒韦,Saxony,administrative,50.92957979999999,13.4585052,50.17132470000001,51.6848692,11.872254,15.041931900000002,萨克森自由州-德国,1796年11月30日，卡尔·勒韦在Saxony出生。
1820年,卡尔·勒韦,什切青,city,53.4301818,14.550962300000002,53.321716,53.5376831,14.443827300000002,14.805414,什切青-Szczecin-西波美拉尼亚省-波兰,1820年，卡尔·勒韦到什切青任职，期间出版了著名的歌曲《魔王》。
1869年4月20日,卡尔·勒韦,基尔,city,54.34181575,10.144403695076901,54.2507055,54.4329395,10.0329284,10.2186177,基尔-石勒苏益格-荷尔斯泰因-德国,1869年4月20日，卡尔·勒韦在基尔逝世。
1739年11月2日,卡尔·冯·迪特斯多夫,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1739年11月2日，卡尔·冯·迪特斯多夫在维也纳出生。
1799年10月24日,卡尔·冯·迪特斯多夫,捷克,administrative,49.8167003,15.4749544,48.5518083,51.0557036,12.0905901,18.859216,捷克,1799年10月24日，卡尔·冯·迪特斯多夫在捷克逝世。
1845年5月12日,加布里埃尔·佛瑞,帕米耶,yes,46.3485,-1.4147948739130405,46.348409,46.348538,-1.4148690000000002,-1.414726,Pa Mi-Allée des Mimosas-La Terrière-La Tranche-sur-Mer-Les Sables-d'Olonne-Vendée-卢瓦尔河地区-法国-85360-法国,1845年5月12日，加布里埃尔·佛瑞在帕米耶出生。
1854年,加布里埃尔·佛瑞,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1854年，加布里埃尔·佛瑞被送到巴黎的尼德梅耶学校，这是一所当时新创的古典宗教音乐学校。
1870年,加布里埃尔·佛瑞,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1870年，普法战争爆发，加布里埃尔·佛瑞被编入军旅，担任轻步兵团的通讯兵，并在普鲁士军包围巴黎的攻势期间参与战事。
1896年,加布里埃尔·佛瑞,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1896年，加布里埃尔·佛瑞被巴黎音乐学院聘为作曲教授。
1924年11月4日,加布里埃尔·佛瑞,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1924年11月4日，加布里埃尔·佛瑞在巴黎逝世。
1870年2月13日,利奥波德·戈多夫斯基,立陶宛,administrative,55.35000030000001,23.7499997,53.896789299999995,56.4504213,20.653782999999997,26.835519800000004,立陶宛,1870年2月13日，利奥波德·戈多夫斯基在立陶宛出生。
1884年,利奥波德·戈多夫斯基,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1884年，利奥波德·戈多夫斯基赴柏林学习，并很快成为杰出的音乐会钢琴家。
1886年,利奥波德·戈多夫斯基,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1886年，利奥波德·戈多夫斯基从美国巡演归来，希望师从李斯特·费伦茨，但李斯特·费伦茨此时已不幸病逝。
1886年,李斯特·费伦茨,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1886年，利奥波德·戈多夫斯基从美国巡演归来，希望师从李斯特·费伦茨，但李斯特·费伦茨此时已不幸病逝。
1890年,利奥波德·戈多夫斯基,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1890年，利奥波德·戈多夫斯基移居美国，从事教学并在世界各地巡回演出。
1938年11月21日,利奥波德·戈多夫斯基,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1938年11月21日，利奥波德·戈多夫斯基在纽约逝世。
1714年7月2日,克里斯托夫·维利巴尔德·格鲁克,Ansbach,town,49.3028611,10.5722288,49.2628611,49.3428611,10.5322288,10.6122288,安斯巴赫-Ansbach-中弗兰肯行政区-巴伐利亚-91522-德国,1714年7月2日，克里斯托夫·维利巴尔德·格鲁克在Ansbach出生。
1750年,克里斯托夫·维利巴尔德·格鲁克,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1750年，克里斯托夫·维利巴尔德·格鲁克结婚后定居维也纳。
1787年11月15日,克里斯托夫·维利巴尔德·格鲁克,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1787年11月15日，克里斯托夫·维利巴尔德·格鲁克在维也纳逝世。
1850年1月6日,克萨韦尔·沙尔文卡,波兰,administrative,52.0179355,19.195473038804103,49.0020468,55.0336963,14.1229707,24.145783,波兰,1850年1月6日，克萨韦尔·沙尔文卡在波兰出生。
1865年,克萨韦尔·沙尔文卡,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1865年，克萨韦尔·沙尔文卡到柏林学习，很快成为一名出色的音乐会钢琴家。
1881年,克萨韦尔·沙尔文卡,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,在欧洲各地取得成功之后，1881年，克萨韦尔·沙尔文卡创办了自己的钢琴学校。
1891年,克萨韦尔·沙尔文卡,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1891年，克萨韦尔·沙尔文卡移居纽约，从事教学，不久后又回到德国，继续主持钢琴学校。
1891年,克萨韦尔·沙尔文卡,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1891年，克萨韦尔·沙尔文卡移居纽约，从事教学，不久后又回到德国，继续主持钢琴学校。
1924年12月8日,克萨韦尔·沙尔文卡,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1924年12月8日，克萨韦尔·沙尔文卡在柏林逝世。
1819年9月13日,克拉拉·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1819年9月13日，克拉拉·舒曼在莱比锡出生。
1819年9月13日,克拉拉·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1819年9月13日，克拉拉·舒曼在莱比锡出生。
1830年,克拉拉·舒曼,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1830年，克拉拉·舒曼和父亲前往Dresden展开巡回演奏。
1831年9月,克拉拉·舒曼,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1831年9月，克拉拉·舒曼前往德国各地及巴黎进行巡回演出，并在威麦尔为哥德演奏而获赠青铜牌。
1831年9月,克拉拉·舒曼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1831年9月，克拉拉·舒曼前往德国各地及巴黎进行巡回演出，并在威麦尔为哥德演奏而获赠青铜牌。
1831年9月,克拉拉·舒曼,威麦尔,restaurant,51.41884675,6.78792624882931,51.4187821,51.4189114,6.7878225999999975,6.7880299,Mai-163-Koloniestraße-Neudorf-Süd-Duisburg-Mitte-杜伊斯堡-Duisburg-Regierungsbezirk Düsseldorf-北莱茵-威斯特法伦-47057-德国,1831年9月，克拉拉·舒曼前往德国各地及巴黎进行巡回演出，并在威麦尔为哥德演奏而获赠青铜牌。
1832年4月,克拉拉·舒曼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1832年4月，克拉拉·舒曼在巴黎举办演奏会，却因霍乱流行而影响演出。
1836年,克拉拉·舒曼,Dresden,city,51.0493286,13.7381437,50.8893286,51.2093286,13.5781437,13.8981437,德累斯顿-Dresden-萨克森自由州-01069-德国,1836年，克拉拉·舒曼在Dresden攻读音乐理论和声乐。
1837年-1838年,克拉拉·舒曼,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1837年-1838年，克拉拉·舒曼到维也纳居住了一段时间，克拉拉·舒曼想在这座音乐名城感受一下维也纳乐派的文化氛围。
1844年,克拉拉·舒曼,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1844年，克拉拉·舒曼照顾患病丈夫，再加上经济困难，不得不再重新开始在圣彼得堡巡回演奏以维持家计。
1878年,克拉拉·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1878年，克拉拉·舒曼开始在法兰克福音乐学院教授钢琴。
1878年,克拉拉·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1878年，克拉拉·舒曼开始在法兰克福音乐学院教授钢琴。
1896年5月20日,克拉拉·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1896年5月20日，克拉拉·舒曼在法兰克福逝世。
1896年5月20日,克拉拉·舒曼,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1896年5月20日，克拉拉·舒曼在法兰克福逝世。
1567年5月15日,克劳迪奥·蒙特威尔第,克雷莫纳,city,45.1334796,10.0248716,45.0893198,45.1836356,9.9422949,10.109841,克雷莫纳-LOM-26100-意大利,1567年5月15日，克劳迪奥·蒙特威尔第在克雷莫纳出生。
1612年,克劳迪奥·蒙特威尔第,克雷莫纳,city,45.1334796,10.0248716,45.0893198,45.1836356,9.9422949,10.109841,克雷莫纳-LOM-26100-意大利,1612年贡扎加公爵过世后，克劳迪奥·蒙特威尔第的事业有了改变，公爵之子法兰西斯科继位，克劳迪奥·蒙特威尔第遭到解聘，他离开曼拖瓦回到克雷莫纳。
1643年11月29日,克劳迪奥·蒙特威尔第,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1643年11月29日，克劳迪奥·蒙特威尔第在威尼斯逝世。
1895年11月16日,保罗·欣德米特,Hanau,administrative,50.1335542,8.9168179,50.0753198,50.1955019,8.8619841,9.0302592,Hanau-Main-Kinzig-Kreis-Regierungsbezirk Darmstadt-黑森州-德国,1895年11月16日，保罗·欣德米特在Hanau出生。
1907年,保罗·欣德米特,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1907年，保罗·欣德米特起师从法兰克福音乐学院教师安娜·黑格纳。
1907年,保罗·欣德米特,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1907年，保罗·欣德米特起师从法兰克福音乐学院教师安娜·黑格纳。
1927年,保罗·欣德米特,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1927年，保罗·欣德米特受聘担任柏林艺术大学作曲教授，于是逐渐淡出舞台，转而致力于作曲、指挥和音乐教育。
1938年,保罗·欣德米特,瑞士,administrative,46.7985624,8.231973599999998,45.817995,47.8084648,5.9559113,10.4922941,瑞士,保罗·欣德米特和妻子1938年流亡并入籍瑞士。
1940年,保罗·欣德米特,New Haven,city,41.3082138,-72.92505179999998,41.2464253,41.350390000000004,-72.998048,-72.860309,New Haven-New Haven County-康涅狄格州-美国,1940年，保罗·欣德米特移居New Haven，于耶鲁大学担任作曲教授。
1947年,保罗·欣德米特,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1947年保罗·欣德米特访问了欧洲，并在这欧洲举行讲座、指挥乐团。
1951年,保罗·欣德米特,苏黎世,city,47.3723941,8.5423328,47.3202203,47.4346662,8.4480061,8.6254413,苏黎世-Bezirk Zürich-苏黎世-瑞士,1951年保罗·欣德米特接受了苏黎世大学的聘请，同时在大西洋两岸穿梭教学。
1953年,保罗·欣德米特,Vevey,administrative,46.46029779999999,6.8418655,46.456692,46.4782142,6.831848599999999,6.8634584,Vevey-District de la Riviera-Pays-d’Enhaut-Vaud-1800-瑞士,1953年，保罗·欣德米特起定居瑞士，居住在Vevey附近。
1957年,保罗·欣德米特,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1957年战后保罗·欣德米特重返欧洲，定居于苏黎世，并完成了“世界大同交响曲”与歌剧“世界大同”。
1957年,保罗·欣德米特,苏黎世,city,47.3723941,8.5423328,47.3202203,47.4346662,8.4480061,8.6254413,苏黎世-Bezirk Zürich-苏黎世-瑞士,1957年战后保罗·欣德米特重返欧洲，定居于苏黎世，并完成了“世界大同交响曲”与歌剧“世界大同”。
1963年12月28日,保罗·欣德米特,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1963年12月28日，保罗·欣德米特在法兰克福逝世。
1963年12月28日,保罗·欣德米特,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1963年12月28日，保罗·欣德米特在法兰克福逝世。
1848年2月27日,休伯特·帕里,Bournemouth,historic,50.74467035,-1.8579809031809398,50.7091166,50.7803889,-1.937617,-1.7406582999999998,Bournemouth-Strouden Avenue-Queens Park-Bournemouth-Bournemouth-Christchurch and Poole-South West England-英格兰-BH8 9HT-英国,1848年2月27日，休伯特·帕里在Bournemouth出生。
1918年10月7日,休伯特·帕里,Rustington,village,50.811077399999995,-0.5101687,50.8024169,50.822959600000004,-0.5204312,-0.4812065,Rustington-West Sussex-South East-英格兰-英国,1918年10月7日，休伯特·帕里在Rustington逝世。
1860年5月29日,伊萨克·阿尔贝尼斯,坎普罗东,city,-20.464017300000002,-54.61629470000001,-21.584544100000002,-20.1652259,-54.9252802,-53.5997434,大坎普-Microrregião de Campo Grande-Mesorregião Centro Norte de Mato Grosso do Sul-南马托格罗索-Região Centro-Oeste-巴西,1860年5月29日，伊萨克·阿尔贝尼斯在坎普罗东出生。
1867年,伊萨克·阿尔贝尼斯,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1867年，伊萨克·阿尔贝尼斯入马德里音乐学院学习，毕业获钢琴演奏一等奖，后到欧洲各地巡回演出。
1867年,伊萨克·阿尔贝尼斯,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1867年，伊萨克·阿尔贝尼斯入马德里音乐学院学习，毕业获钢琴演奏一等奖，后到欧洲各地巡回演出。
1874年,伊萨克·阿尔贝尼斯,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1874年，伊萨克·阿尔贝尼斯入布鲁塞尔音乐学院深造。
1893年,伊萨克·阿尔贝尼斯,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1893年，伊萨克·阿尔贝尼斯定居巴黎，与樊尚·丹第，阿希尔·克洛德·德彪西等结识。
1893年,樊尚·丹第,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1893年，伊萨克·阿尔贝尼斯定居巴黎，与樊尚·丹第，阿希尔·克洛德·德彪西等结识。
1893年,阿希尔·克洛德·德彪西,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1893年，伊萨克·阿尔贝尼斯定居巴黎，与樊尚·丹第，阿希尔·克洛德·德彪西等结识。
1909年5月18日,伊萨克·阿尔贝尼斯,Cambo-les-Bains,administrative,43.3609139,-1.3994687,43.3315363,43.3929212,-1.4256243,-1.3521223,Cambo-les-Bains-Bayonne-比利牛斯-大西洋省-Nouvelle-Aquitaine-法国-64250-法国,1909年5月18日，伊萨克·阿尔贝尼斯在Cambo-les-Bains逝世。
1794年5月23日,伊格纳兹·莫谢莱斯,布拉格,city,50.0874654,14.4212535,49.9419006,50.1774301,14.2244355,14.7067869,布拉格-okres Hlavní město Praha-Hlavní město Praha-Praha-捷克,1794年5月23日，伊格纳兹·莫谢莱斯在布拉格出生。
1870年3月10日,伊格纳兹·莫谢莱斯,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1870年3月10日，伊格纳兹·莫谢莱斯在莱比锡逝世。
1870年3月10日,伊格纳兹·莫谢莱斯,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1870年3月10日，伊格纳兹·莫谢莱斯在莱比锡逝世。
1757年6月18日,伊格纳兹·普莱耶尔,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1757年6月18日，伊格纳兹·普莱耶尔在奥地利出生。
1780年,伊格纳兹·普莱耶尔,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1780年，伊格纳兹·普莱耶尔访问了意大利，不久移居斯特拉斯堡。
1780年,伊格纳兹·普莱耶尔,斯特拉斯堡,city,48.584614,7.750712700000001,48.491861,48.6461896,7.6881371,7.8360645999999985,斯特拉斯堡-下莱茵省-Grand Est-法国-法国,1780年，伊格纳兹·普莱耶尔访问了意大利，不久移居斯特拉斯堡。
1795年,伊格纳兹·普莱耶尔,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,法国大革命爆发后，伊格纳兹·普莱耶尔到伦敦暂住并从事指挥，1795年又回到巴黎。
1795年,伊格纳兹·普莱耶尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,法国大革命爆发后，伊格纳兹·普莱耶尔到伦敦暂住并从事指挥，1795年又回到巴黎。
1824年,伊格纳兹·普莱耶尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1824年，伊格纳兹·普莱耶尔退休，居住在巴黎郊区直到去世。
1831年11月14日,伊格纳兹·普莱耶尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1831年11月14日，伊格纳兹·普莱耶尔在巴黎逝世。
1882年6月17日,伊戈尔·费奥多罗维奇·斯特拉文斯基,Oranienburg,administrative,52.7529379,13.2457591,52.7091775,52.84646850000001,13.1309851,13.4306044,Oranienburg-Oberhavel-勃兰登堡-16515-德国,1882年6月17日，伊戈尔·费奥多罗维奇·斯特拉文斯基在Oranienburg出生。
1901年,伊戈尔·费奥多罗维奇·斯特拉文斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,虽然伊戈尔·费奥多罗维奇·斯特拉文斯基对音乐相当热衷，但伊戈尔·费奥多罗维奇·斯特拉文斯基的父母希望他学习法律，因此中学毕业之后，在1901年进入圣彼得堡国立大学学习法律，但他4年只修了不到五十门的课程。
1909年,伊戈尔·费奥多罗维奇·斯特拉文斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1909年，第一部管弦乐团作品《烟火》在圣彼得堡首演，被俄罗斯舞蹈团经理兼舞剧编导佳吉列夫所欣赏，邀请伊戈尔·费奥多罗维奇·斯特拉文斯基为其芭蕾舞团创作芭蕾音乐《火鸟》。
1910年6月25日,伊戈尔·费奥多罗维奇·斯特拉文斯基,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1910年6月25日芭蕾舞剧《火鸟》在巴黎首演，因此伊戈尔·费奥多罗维奇·斯特拉文斯基一夜成名。
1910年9月,伊戈尔·费奥多罗维奇·斯特拉文斯基,瑞士,administrative,46.7985624,8.231973599999998,45.817995,47.8084648,5.9559113,10.4922941,瑞士,1910年9月，伊戈尔·费奥多罗维奇·斯特拉文斯基初搬到瑞士的克拉伦斯。
1910年9月,伊戈尔·费奥多罗维奇·斯特拉文斯基,克拉伦斯,city,50.938361,6.959974000000001,50.8304494,51.0849743,6.7725303,7.162028,科隆-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,1910年9月，伊戈尔·费奥多罗维奇·斯特拉文斯基初搬到瑞士的克拉伦斯。
