date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc,ppls
1934年,多赫南伊·埃尔诺,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,1934年，多赫南伊·埃尔诺任布达佩斯音乐学院院长。,多赫南伊·埃尔诺
1960年2月9日,多赫南伊·埃尔诺,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1960年2月9日，多赫南伊·埃尔诺在纽约逝世。,多赫南伊·埃尔诺
1685年10月26日,多梅尼科·斯卡拉蒂,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1685年10月26日，多梅尼科·斯卡拉蒂在那不勒斯出生。,多梅尼科·斯卡拉蒂
1709年,多梅尼科·斯卡拉蒂,罗马,city,41.894802,12.4853384,41.6556417,42.1410285,12.2344669,12.8557603,罗马-RM-LAZ-意大利,1709年，多梅尼科·斯卡拉蒂来到罗马，为流亡的波兰王后玛利亚·卡西米尔服务。,多梅尼科·斯卡拉蒂
1715年-[1719年,多梅尼科·斯卡拉蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1715年-1719年年，在圣伯多禄大殿担任乐队指挥，并于1719年年到伦敦的女王剧场指挥多梅尼科·斯卡拉蒂的歌剧《纳西索》。,多梅尼科·斯卡拉蒂
1719年,多梅尼科·斯卡拉蒂,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1715年-1719年年，在圣伯多禄大殿担任乐队指挥，并于1719年年到伦敦的女王剧场指挥多梅尼科·斯卡拉蒂的歌剧《纳西索》。,多梅尼科·斯卡拉蒂
1719年11月,多梅尼科·斯卡拉蒂,里斯本,city,38.70775070000001,-9.1365919,38.5477507,38.8677507,-9.296591900000001,-8.9765919,里斯本-Lisboa-Grande Lisboa-Área Metropolitana de Lisboa-1100-148-葡萄牙,1719年11月，来到里斯本，在那里多梅尼科·斯卡拉蒂为葡萄牙公主玛利亚·巴尔巴拉教授音乐。,多梅尼科·斯卡拉蒂
1727年,多梅尼科·斯卡拉蒂,罗马,city,41.894802,12.4853384,41.6556417,42.1410285,12.2344669,12.8557603,罗马-RM-LAZ-意大利,1727年，多梅尼科·斯卡拉蒂离开里斯本，并于1728年在罗马和玛利亚·卡德莉娜结婚。,多梅尼科·斯卡拉蒂
1728年,多梅尼科·斯卡拉蒂,罗马,city,41.894802,12.4853384,41.6556417,42.1410285,12.2344669,12.8557603,罗马-RM-LAZ-意大利,1727年，多梅尼科·斯卡拉蒂离开里斯本，并于1728年在罗马和玛利亚·卡德莉娜结婚。,多梅尼科·斯卡拉蒂
1729年,多梅尼科·斯卡拉蒂,Seville,city,37.3886303,-5.9953403,37.3002036,37.4529579,-6.0329183,-5.8191571,Sevilla-安达鲁西亚-西班牙,1729年，多梅尼科·斯卡拉蒂来到Seville，多梅尼科·斯卡拉蒂在那里生活了4年并得到了关于弗拉明戈的知识。,多梅尼科·斯卡拉蒂
1733年,多梅尼科·斯卡拉蒂,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1733年，多梅尼科·斯卡拉蒂移居到马德里继续担任玛利亚·巴尔巴拉公主的乐师，那时公主已经嫁给西班牙王室。,多梅尼科·斯卡拉蒂
1757年7月23日,多梅尼科·斯卡拉蒂,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1757年7月23日，多梅尼科·斯卡拉蒂在马德里逝世。,多梅尼科·斯卡拉蒂
1813年11月30日,夏尔·瓦朗坦·阿尔康,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1813年11月30日，夏尔·瓦朗坦·阿尔康在巴黎出生。,夏尔·瓦朗坦·阿尔康
1819年,夏尔·瓦朗坦·阿尔康,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,夏尔·瓦朗坦·阿尔康是一名音乐天才，1819年就进入巴黎国立高等音乐舞蹈学院。,夏尔·瓦朗坦·阿尔康
1888年3月29日,夏尔·瓦朗坦·阿尔康,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1888年3月29日，夏尔·瓦朗坦·阿尔康在巴黎逝世。,夏尔·瓦朗坦·阿尔康
1844年2月21日,夏尔·玛丽·魏多,里昂,city,45.75781370000001,4.8320114,45.7073666,45.808262799999994,4.771813400000001,4.8983774,里昂-Lyon-Métropole de Lyon-Circonscription départementale du Rhône-Auvergne-Rhône-Alpes-法国-法国,1844年2月21日，夏尔·玛丽·魏多在里昂出生。,夏尔·玛丽·魏多
1863年,夏尔·玛丽·魏多,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1863年，夏尔·玛丽·魏多到布鲁塞尔跟雅克-尼古拉·林曼斯学习管风琴技巧，和弗朗索瓦-约瑟夫·费提斯学习作曲。,夏尔·玛丽·魏多
1870年,夏尔·古诺,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1870年，经加菲里·高，夏尔·古诺和卡米尔·圣桑的游说，夏尔·玛丽·魏多出任全法国最负盛名的圣叙尔比斯教堂临时管风琴师。,夏尔·古诺 卡米尔·圣桑 夏尔·玛丽·魏多
1870年,卡米尔·圣桑,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1870年，经加菲里·高，夏尔·古诺和卡米尔·圣桑的游说，夏尔·玛丽·魏多出任全法国最负盛名的圣叙尔比斯教堂临时管风琴师。,夏尔·古诺 卡米尔·圣桑 夏尔·玛丽·魏多
1870年,夏尔·玛丽·魏多,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1870年，经加菲里·高，夏尔·古诺和卡米尔·圣桑的游说，夏尔·玛丽·魏多出任全法国最负盛名的圣叙尔比斯教堂临时管风琴师。,夏尔·古诺 卡米尔·圣桑 夏尔·玛丽·魏多
1890年,夏尔·玛丽·魏多,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1890年，夏尔·玛丽·魏多取代了塞萨尔·弗兰克在巴黎国立高等音乐舞蹈学院的管风琴教授职位。,夏尔·玛丽·魏多
1892年,夏尔·玛丽·魏多,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1892年，夏尔·玛丽·魏多获勋法国荣誉军团勋章。,夏尔·玛丽·魏多
1921年,夏尔·玛丽·魏多,枫丹白露,administrative,48.4049375,2.7015872000000005,48.344865399999996,48.50227279999999,2.561334,2.8021671,枫丹白露-Fontainebleau-Seine-et-Marne-法兰西岛大区-法国-77300-法国,1921年，夏尔·玛丽·魏多在枫丹白露创办了美国音乐学院。,夏尔·玛丽·魏多
1937年3月12日,夏尔·玛丽·魏多,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1937年3月12日，夏尔·玛丽·魏多在巴黎逝世。,夏尔·玛丽·魏多
1802年2月20日,夏尔·德·贝里奥,鲁汶,city,50.879202,4.7011675,50.8242096,50.94407070000001,4.640295,4.7705305000000005,鲁汶-Leuven-Vlaams-Brabant-弗拉芒大区-比利时,1802年2月20日，夏尔·德·贝里奥在鲁汶出生。,夏尔·德·贝里奥
1842年,夏尔·德·贝里奥,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1842年，贝洛特过身，巴黎国立高等音乐舞蹈学院有意找夏尔·德·贝里奥接任但被夏尔·德·贝里奥所拒绝。,夏尔·德·贝里奥
1843年,夏尔·德·贝里奥,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1843年，夏尔·德·贝里奥接受了布鲁塞尔皇家音乐学院的委任，成为小提琴教授，并在此成创立了“法比小提琴学派”，培训出亨利·维厄当、海因里希·威尔海姆·恩斯特、雷欧纳等著名小提琴家。,夏尔·德·贝里奥 亨利·维厄当 海因里希·威尔海姆·恩斯特
1843年,亨利·维厄当,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1843年，夏尔·德·贝里奥接受了布鲁塞尔皇家音乐学院的委任，成为小提琴教授，并在此成创立了“法比小提琴学派”，培训出亨利·维厄当、海因里希·威尔海姆·恩斯特、雷欧纳等著名小提琴家。,夏尔·德·贝里奥 亨利·维厄当 海因里希·威尔海姆·恩斯特
1843年,海因里希·威尔海姆·恩斯特,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1843年，夏尔·德·贝里奥接受了布鲁塞尔皇家音乐学院的委任，成为小提琴教授，并在此成创立了“法比小提琴学派”，培训出亨利·维厄当、海因里希·威尔海姆·恩斯特、雷欧纳等著名小提琴家。,夏尔·德·贝里奥 亨利·维厄当 海因里希·威尔海姆·恩斯特
1870年4月8日,夏尔·德·贝里奥,布鲁塞尔,administrative,50.8436709,4.36743669338796,50.7964079,50.8904108,4.3355956,4.4020115,布鲁塞尔-Ville de Bruxelles - Stad Brussel-Brussel-Hoofdstad - Bruxelles-Capitale-Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest-比利时,1870年4月8日，夏尔·德·贝里奥在布鲁塞尔逝世。,夏尔·德·贝里奥
1897年5月29日,埃里希·科恩戈尔德,布尔诺,administrative,40.9210826,14.532740200000001,40.857092200000004,40.9829869,14.4530505,14.5743631,诺拉-NA-CAM-80035-意大利,1897年5月29日，埃里希·科恩戈尔德在布尔诺出生。,埃里希·科恩戈尔德
1901年,埃里希·科恩戈尔德,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1901年，埃里希·科恩戈尔德时随父搬到维也纳，在那里跟随有成就的音乐家学习音乐。,埃里希·科恩戈尔德
1934年,埃里希·科恩戈尔德,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1934年，埃里希·科恩戈尔德流亡美国，为Hollywood写作大量电影配乐。,埃里希·科恩戈尔德
1957年11月29日,埃里希·科恩戈尔德,Hollywood,suburb,34.093214,-118.3196124,34.073214,34.113214,-118.3396124,-118.2996124,Hollywood-洛杉矶-Los Angeles County-加利福尼亚州-CA 90038-美国,1957年11月29日，埃里希·科恩戈尔德在Hollywood逝世。,埃里希·科恩戈尔德
1866年5月17日,埃里克·萨蒂,Honfleur,administrative,49.4197222,0.2338889,49.38845739999999,49.4286607,0.1837466,0.275441,Honfleur-Lisieux-Calvados-Normandie-法国-14600-法国,1866年5月17日，埃里克·萨蒂在Honfleur出生。,埃里克·萨蒂
1870年,埃里克·萨蒂,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1870年，父亲在巴黎谋得一个翻译的职位，埃里克·萨蒂举家迁往巴黎。,埃里克·萨蒂
1878年,埃里克·萨蒂,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1878年，埃里克·萨蒂重新回到巴黎。,埃里克·萨蒂
1925年7月1日,埃里克·萨蒂,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1925年7月1日，埃里克·萨蒂在巴黎逝世。,埃里克·萨蒂
1894年6月8日,埃尔文·舒尔霍夫,布拉格,city,50.0874654,14.4212535,49.9419006,50.1774301,14.2244355,14.7067869,布拉格-okres Hlavní město Praha-Hlavní město Praha-Praha-捷克,1894年6月8日，埃尔文·舒尔霍夫在布拉格出生。,埃尔文·舒尔霍夫
1942年8月18日,埃尔文·舒尔霍夫,巴伐利亚,administrative,48.9467562,11.4038717,47.2701114,50.5647142,8.976349699999998,13.8396373,巴伐利亚-德国,1942年8月18日，埃尔文·舒尔霍夫在巴伐利亚逝世。,埃尔文·舒尔霍夫
1632年11月28日,吕利,佛罗伦萨,city,43.769871200000004,11.2555757,43.72587160000001,43.8354631,11.149759800000002,11.3389044,佛罗伦萨-FI-TOS-意大利,1632年11月28日，吕利在佛罗伦萨出生。,吕利
1646年,吕利,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1646年，在吕利在舞蹈和喜剧方面的天才被吉斯公爵发现并被带到法国，在路易十四的堂姐安妮·玛丽·路易丝·德·奥尔良身边做侍者。,吕利
1687年3月22日,吕利,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1687年3月22日，吕利在巴黎逝世。,吕利
1882年3月18日,吉安·弗朗切斯科·马利皮耶罗,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1882年3月18日，吉安·弗朗切斯科·马利皮耶罗在威尼斯出生。,吉安·弗朗切斯科·马利皮耶罗
1906年-1909年,吉安·弗朗切斯科·马利皮耶罗,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1906年-1909年，吉安·弗朗切斯科·马利皮耶罗住在柏林，参加过马克斯·布鲁赫的作曲班。,吉安·弗朗切斯科·马利皮耶罗 马克斯·布鲁赫
1906年-1909年,马克斯·布鲁赫,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1906年-1909年，吉安·弗朗切斯科·马利皮耶罗住在柏林，参加过马克斯·布鲁赫的作曲班。,吉安·弗朗切斯科·马利皮耶罗 马克斯·布鲁赫
1913年,吉安·弗朗切斯科·马利皮耶罗,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1913年，吉安·弗朗切斯科·马利皮耶罗移居巴黎，参加了《春之祭》的首演，并结识了阿尔弗雷多·卡塞拉。,吉安·弗朗切斯科·马利皮耶罗 阿尔弗雷多·卡塞拉
1913年,阿尔弗雷多·卡塞拉,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1913年，吉安·弗朗切斯科·马利皮耶罗移居巴黎，参加了《春之祭》的首演，并结识了阿尔弗雷多·卡塞拉。,吉安·弗朗切斯科·马利皮耶罗 阿尔弗雷多·卡塞拉
1921年,吉安·弗朗切斯科·马利皮耶罗,帕尔马,city,44.8013678,10.3280833,44.6639752,44.9018699,10.2145574,10.4436365,帕尔马-PR-EMR-意大利,1921年，吉安·弗朗切斯科·马利皮耶罗任帕尔马音乐学院教授。,吉安·弗朗切斯科·马利皮耶罗
1939年,吉安·弗朗切斯科·马利皮耶罗,威尼斯,city,45.4371908,12.3345898,45.2312466,45.5779981,12.1668349,12.5965709,威尼斯-VE-VEN-意大利,1939年，吉安·弗朗切斯科·马利皮耶罗任威尼斯音乐学院院长。,吉安·弗朗切斯科·马利皮耶罗
1973年8月1日,吉安·弗朗切斯科·马利皮耶罗,Asolo,administrative,45.8007265,11.914244400000001,45.7554609,45.82392700000001,11.8746791,11.9483929,Asolo-TV-VEN-31011-意大利,1973年8月1日，吉安·弗朗切斯科·马利皮耶罗在Asolo逝世。,吉安·弗朗切斯科·马利皮耶罗
1860年7月7日,古斯塔夫·马勒,Kaliště,village,44.514643,21.3136554,44.494643,44.534643,21.2936554,21.3336554,Калиште-Браничевски управни округ-Централна Србија-塞尔维亚,1860年7月7日，古斯塔夫·马勒在Kaliště出生。,古斯塔夫·马勒
1871年,古斯塔夫·马勒,布拉格,city,50.0874654,14.4212535,49.9419006,50.1774301,14.2244355,14.7067869,布拉格-okres Hlavní město Praha-Hlavní město Praha-Praha-捷克,为了提高其成绩，古斯塔夫·马勒于1871年被送到布拉格的一所新学校中，但并不快乐，不久后又回到Jihlava。,古斯塔夫·马勒
1871年,古斯塔夫·马勒,Jihlava,city,49.396064,15.5903065,49.3339378,49.47592279999999,15.498312599999998,15.662349800000005,Jihlava-okres Jihlava-Kraj Vysočina-Jihovýchod-捷克,为了提高其成绩，古斯塔夫·马勒于1871年被送到布拉格的一所新学校中，但并不快乐，不久后又回到Jihlava。,古斯塔夫·马勒
1881年,古斯塔夫·马勒,卢布尔雅那,city,46.0498146,14.506782399999999,45.9740637,46.1459968,14.408617000000001,14.755332000000001,卢布尔雅那-Upravna Enota Ljubljana-Osrednjeslovenska-斯洛文尼亚,1881年古斯塔夫·马勒来到了卢布尔雅那，那里的剧院虽小但资源丰富，管理者也对拓展演出内容雄心勃勃。,古斯塔夫·马勒
1883年1月,古斯塔夫·马勒,Olomouc,city,49.5940567,17.251143,49.5346988,49.6619655,17.1621222,17.396068,Olomouc-okres Olomouc-Olomoucký kraj-Střední Morava-捷克,1883年1月，古斯塔夫·马勒当上了Olomouc一家剧院的指挥。,古斯塔夫·马勒
1883年8月,古斯塔夫·马勒,卡塞尔,city,51.3090209,9.4762981,51.1490209,51.4690209,9.3162981,9.6362981,卡塞尔-Kassel-Regierungsbezirk Kassel-黑森州-34121-德国,1883年8月，古斯塔夫·马勒成为了卡塞尔市皇家剧院的音乐总监，不过这一头衔掩盖了古斯塔夫·马勒实际的下属地位。,古斯塔夫·马勒
1884年1月,古斯塔夫·马勒,卡塞尔,city,51.3090209,9.4762981,51.1490209,51.4690209,9.3162981,9.6362981,卡塞尔-Kassel-Regierungsbezirk Kassel-黑森州-34121-德国,1884年1月，当时名声斐然的指挥家汉斯·冯·彪罗来到了卡塞尔，古斯塔夫·马勒想争取到彪罗“永久助理”的职位未果。,古斯塔夫·马勒
1885年7月,古斯塔夫·马勒,布拉格,city,50.0874654,14.4212535,49.9419006,50.1774301,14.2244355,14.7067869,布拉格-okres Hlavní město Praha-Hlavní město Praha-Praha-捷克,古斯塔夫·马勒不愿意在卡塞尔停留，于是在1885年7月辞职，并在布拉格的布拉格国家歌剧院获得助理指挥的职位。,古斯塔夫·马勒
1886年,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，古斯塔夫·马勒与驰名的莱比锡新剧院签订了6年的合同。,古斯塔夫·马勒
1886年,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，古斯塔夫·马勒与驰名的莱比锡新剧院签订了6年的合同。,古斯塔夫·马勒
1886年,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年古斯塔夫·马勒离开布拉格，来到莱比锡新国家歌剧院，在此与年长的同事尼基施·阿图尔发生了争执，矛盾主要关于二人在新推出的《尼伯龙根的指环》四联剧中如何分工。,古斯塔夫·马勒
1886年,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年古斯塔夫·马勒离开布拉格，来到莱比锡新国家歌剧院，在此与年长的同事尼基施·阿图尔发生了争执，矛盾主要关于二人在新推出的《尼伯龙根的指环》四联剧中如何分工。,古斯塔夫·马勒
1888年,古斯塔夫·马勒,布达佩斯,city,47.4983815,19.0404707,47.3496899,47.6131468,18.9251057,19.3349258,布达佩斯-Budapest-Közép-Magyarország-匈牙利,1888年古斯塔夫·马勒来到布达佩斯时，发现匈牙利的民族主义者与德奥文化传统的拥护者之间发生着冲突。,古斯塔夫·马勒
1888年5月,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1888年5月，在与歌剧院舞台经理发生争执之后，古斯塔夫·马勒辞去了在莱比锡的职位。,古斯塔夫·马勒
1888年5月,古斯塔夫·马勒,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1888年5月，在与歌剧院舞台经理发生争执之后，古斯塔夫·马勒辞去了在莱比锡的职位。,古斯塔夫·马勒
1892年,古斯塔夫·马勒,汉堡,administrative,53.543764100000004,10.009913300000001,53.3951118,54.0276817,8.1053284,10.3252805,汉堡-德国,1892年，古斯塔夫·马勒与汉堡的演唱者来到伦敦，参加为时六周的德国歌剧节。,古斯塔夫·马勒
1892年,古斯塔夫·马勒,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1892年，古斯塔夫·马勒与汉堡的演唱者来到伦敦，参加为时六周的德国歌剧节。,古斯塔夫·马勒
1893年,古斯塔夫·马勒,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1893年古斯塔夫·马勒在上奥地利州阿特湖畔施泰因巴赫的阿特湖边购下了一处夏居。,古斯塔夫·马勒
1895年12月13日,古斯塔夫·马勒,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,古斯塔夫·马勒初次尝到作为作曲家的成功是在1895年12月13日，《第2号交响曲》在柏林首演，古斯塔夫·马勒亲自指挥。,古斯塔夫·马勒
1897年10月8日,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1897年10月8日，古斯塔夫·马勒正式被任命为维也纳宫廷歌剧院的总监。,古斯塔夫·马勒
1897年8月,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1897年8月，古斯塔夫·马勒赶回维也纳，来为《尼伯龙根的指环》在维也纳的首次完整演出做准备。,古斯塔夫·马勒
1899年,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1899年古斯塔夫·马勒指挥了《第二交响曲》在维也纳的首演。,古斯塔夫·马勒
1901年,古斯塔夫·马勒,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1901年古斯塔夫·马勒在慕尼黑首演了《第四交响曲》。,古斯塔夫·马勒
1902年,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1902年，古斯塔夫·马勒遇到了维也纳分离派艺术家与设计师阿尔弗雷德·罗勒，并在1年后指定古斯塔夫·马勒为歌剧院的舞台设计师。,古斯塔夫·马勒
1904年,古斯塔夫·马勒,科隆,city,50.938361,6.959974000000001,50.8304494,51.0849743,6.7725303,7.162028,科隆-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,1904年，古斯塔夫·马勒在科隆首演《第五交响曲》。,古斯塔夫·马勒
1905年1月,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1905年1月，古斯塔夫·马勒在维也纳演出了四首《吕克特之歌》和《悼亡儿之歌》。,古斯塔夫·马勒
1907年,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1907年，古斯塔夫·马勒疲于应付维也纳反对古斯塔夫·马勒的声浪，举家来到麦尔尼格。,古斯塔夫·马勒
1907年11月24日,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1907年11月24日，古斯塔夫·马勒在维也纳进行了告别演出，曲目是古斯塔夫·马勒的《第二交响曲》。,古斯塔夫·马勒
1907年12月,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1907年12月，古斯塔夫·马勒离开维也纳，渡海来到纽约。,古斯塔夫·马勒
1908年,古斯塔夫·马勒,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1908年，古斯塔夫·马勒从纽约回到奥地利，并建立了第三个也是最后一个作曲工作室，位于奥地利博尔扎诺·南蒂罗尔自治省多比亚科附近的松树林中。,古斯塔夫·马勒
1908年1月1日,古斯塔夫·马勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1908年1月1日，古斯塔夫·马勒第一次在大都会歌剧院亮相，指挥瓦格纳的《特里斯坦与伊索尔德》，用的是当时在纽约仍然奉为标准、在维也纳却早已过时的精简版。,古斯塔夫·马勒
1909年,古斯塔夫·马勒,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1909年的演出季大都会歌剧院让意大利指挥家阿图罗·托斯卡尼尼与古斯塔夫·马勒分担工作。,古斯塔夫·马勒
1909年,古斯塔夫·马勒,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1909年夏天，古斯塔夫·马勒回到欧洲，投入到《第9号交响曲》的创作中，并去荷兰进行了巡演。,古斯塔夫·马勒
1909年12月16日,古斯塔夫·马勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,古斯塔夫·马勒的第一交响曲在1909年12月16日美国首演，反响很差。,古斯塔夫·马勒
1910年9月12日,古斯塔夫·马勒,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,1910年9月12日，古斯塔夫·马勒的第8号交响曲在慕尼黑首演。,古斯塔夫·马勒
1911年4月8日,古斯塔夫·马勒,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1911年4月8日，古斯塔夫·马勒一家与长期照顾的护士乘船回到欧洲。,古斯塔夫·马勒
